#area,CAP,N. Operació,Fase,Data,Referència,Projecte,Aplicació,Import,Saldo,Exercici,Orgànica,Funcional,Econòmica,tercer,Nom terc.,Text lliure,Asc.,Document,Data doc.,Data registre,Nº Registro Factura,,,,,,
4,2,2.20150016774e+11,R,42348.0,22015000217.0,,2015 SG6 4310 2269901,141.3,141.3,2015.0,SG6,4310.0,2269901.0,41501997S,DESPESES A JUSTIFICAR,A JUSTIFICAR TAXA BUTLLETINS ELECTRICS MERCAT AGROMAÓ 2015,2.20150005075e+11,1/21368,42121.0,42184.0,F/2015/2119,,,,,,
4,2,2.20150001739e+11,R,42080.0,22015000222.0,,2015 SG7 4320 2269901,600.0,587.67,2015.0,SG7,4320.0,2269901.0,41501997S,DESPESES A JUSTIFICAR,"A JUSTIFICAR ADQUISICIÓ PRODUCTES TÍPICS DE MAÓ PER ASSISTENTS DIES 13 A 15 MARÇ """"RUTA DEL QUESO""""",2.20150005077e+11,1/21372,42122.0,42184.0,F/2015/2120,,,,,,
9,2,2.20150005462e+11,R,42145.0,22015001393.0,,2015 SG1 9120 2269901,3984.0,3984.0,2015.0,SG1,9120.0,2269901.0,41495009L,DESPESES A JUSTIFICAR,"A JUSTIFICAR DESPESES DE DESPATX I IVA IMPORTACIÓ ESTÀTUA """"TRE CAVALLI"""" DE NAG ARNOLDI",2.20150005423e+11,3A.001006,42122.0,42184.0,F/2015/2153,,,,,,
9,2,2.20150005658e+11,R,42150.0,22015001453.0,,2015 SG1 9120 2269901,592.58,592.58,2015.0,SG1,9120.0,2269901.0,41498858G,DESPESES A JUSTIFICAR,A JUSTIFICAR DESPESES ASSEGURANÇA DE RESPONSABILITAT CIVIL I ACCIDENTS PROCESSÓ DEL CARME AL PORT DE MAO 11/07/15,2.20150005142e+11,2/207986,42091.0,42184.0,F/2015/1879,,,,,,
9,2,2.20150018676e+11,R,42369.0,22015003498.0,,2015 SG1 9120 2269901,5451.64,0.0,2015.0,SG1,9120.0,2269901.0,41490348G,DESPESES A JUSTIFICAR,A JUSTIFICAR DESPESES CURSOS UIMIR 2009,2.20150005877e+11,13792.0,42139.0,42192.0,F/2015/2354,,,,,,
9,2,2.20150018677e+11,R/,42369.0,22015003498.0,,2015 SG1 9120 2269901,-5451.64,0.0,2015.0,SG1,9120.0,2269901.0,41490348G,DESPESES A JUSTIFICAR,A JUSTIFICAR DESPESES CURSOS UIMIR 2009,2.20150005891e+11,2115.0,42143.0,42192.0,F/2015/2428,,,,,,
1,2,2.20150011387e+11,R,42265.0,22015002272.0,,2015 SG5 1300 2269902,457.92,447.7,2015.0,SG5,1300.0,2269902.0,41502656F,DESPESES A JUSTIFICAR,A JUSTIFICAR MATERIAL PER REPOSICIÓ FARMACIOLA PER PROTECCIÓ CIVIL,2.2015000685e+11,FCR 2145,42139.0,42192.0,F/2015/2486,,,,,,
1,2,2.2015000232e+11,R,42086.0,22015000704.0,,2015 CM1 1624 2100001,492.99,492.99,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MATERIAL REPOSICIO SANTIAGO,2.20150006889e+11,7966.0,42149.0,42192.0,F/2015/2747,,,,,,
1,2,2.20150002321e+11,R,42086.0,22015000705.0,,2015 CM1 1624 2100001,68.27,68.27,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MESCLA FORMIGO OBRA BORJA MOLL,2.20150006907e+11,F/31048,42154.0,42192.0,F/2015/2937,,,,,,
1,2,2.20150002731e+11,R,42090.0,22015000849.0,,2015 CM1 1624 2100001,633.75,633.75,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,REPOSICIO ARENA,2.20150007062e+11,2121.0,42152.0,42194.0,F/2015/3179,,,,,,
1,2,2.20150006068e+11,R,42152.0,22015001361.0,,2015 CM1 1624 2100001,787.31,787.31,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,REPOSICIO ARENA MAGATZEM,2.20150007072e+11,FCR2417,42155.0,42194.0,F/2015/3191,,,,,,
1,2,2.20150007686e+11,R,42184.0,22015001683.0,,2015 CM1 1624 2100001,634.78,634.78,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,REPOSICIO ARENA SANTIAGO,2.20150007344e+11,8024.0,42170.0,42194.0,F/2015/3326,,,,,,
1,2,2.20150007688e+11,R,42184.0,22015001684.0,,2015 CM1 1624 2100001,32.26,32.26,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MESCLA FORMIGO ES FREGINAL,2.20150008116e+11,14299.0,42185.0,42201.0,F/2015/3602,,,,,,
1,2,2.20150007691e+11,R,42184.0,22015001686.0,,2015 CM1 1624 2100001,8.87,8.87,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MATERIAL REPOSICIO VIES PUBLIQUES,2.20150008506e+11,8042.0,42174.0,42216.0,F/2015/3718,,,,,,
1,2,2.20150013582e+11,R,42292.0,22015002228.0,,2015 CM1 1624 2100001,16.43,16.43,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,SACA MESCLA FORMIGO JOCS INFANTILS SA MESQUIDA,2.20150008524e+11,M103616,42020.0,42216.0,F/2015/3772,,,,,,
1,2,2.20150013584e+11,R,42292.0,22015002230.0,,2015 CM1 1624 2100001,39.17,39.17,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,REPOSICIO ARENA I CIMENT,2.20150008526e+11,M103746,42073.0,42216.0,F/2015/3773,,,,,,
1,2,2.20150013585e+11,R,42292.0,22015002231.0,,2015 CM1 1624 2100001,59.45,59.45,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MATERIAL PARC INFANTIL FRANCESC FEMENIES,2.2015000853e+11,M104266,42184.0,42216.0,F/2015/3775,,,,,,
1,2,2.20150013642e+11,R,42292.0,22015002164.0,,2015 CM1 1624 2100001,596.92,596.92,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MATERIAL PER ELEMENTS ESPORTIUS FRANCESC FEMENIES,2.2015000854e+11,R15 631,42185.0,42216.0,F/2015/3810,,,,,,
1,2,2.20150013643e+11,R,42292.0,22015002165.0,,2015 CM1 1624 2100001,515.33,515.33,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,CIMENT I FORMIGO REPOSICIO SANTIAGO,2.20150008542e+11,R15 572,42170.0,42216.0,F/2015/3811,,,,,,
1,2,2.20150014525e+11,R,42312.0,22015002476.0,,2015 CM1 1624 2100001,58.83,58.83,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,SACS PEDRALLA,2.20150009556e+11,1/21775,42195.0,42250.0,F/2015/3878,,,,,,
1,2,2.20150014526e+11,R,42312.0,22015002477.0,,2015 CM1 1624 2100001,350.11,350.11,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,REPOSICIO CIMENT,2.20150009558e+11,14499.0,42200.0,42250.0,F/2015/4072,,,,,,
1,2,2.20150015303e+11,R,42327.0,22015002646.0,,2015 CM1 1624 2100001,36.51,36.51,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,FORMIGO COSTA DE SES VOLTES,2.2015000956e+11,126.0,42188.0,42250.0,F/2015/4073,,,,,,
1,2,2.20150015325e+11,R,42327.0,22015002665.0,,2015 CM1 1624 2100001,617.21,617.21,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,REPOSICIO ARENA,2.20150009663e+11,M104225,42178.0,42250.0,F/2015/4226,,,,,,
1,2,2.20150017276e+11,R,42356.0,22015002876.0,,2015 CM1 1624 2100001,459.82,459.82,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,PEDRALLETA ENTORN ASCENSOR PORT,2.20150009676e+11,14685.0,42216.0,42250.0,F/2015/4188,,,,,,
1,2,2.20150017279e+11,R,42356.0,22015002840.0,,2015 CM1 1624 2100001,476.1,476.1,2015.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,REPOSICIO CIMENT,2.20150011481e+11,3A.001106,42242.0,42286.0,F/2015/4723,,,,,,
1,2,2.20151000237e+11,R,42058.0,22014002700.0,,2014 CM1 1624 2100001,943.7,943.7,2014.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MATERIAL OBRA CAMI DEN GUIXO,2.20150011541e+11,147.0,42223.0,42286.0,F/2015/4796,,,,,,
1,2,2.20151000239e+11,R,42058.0,22014002702.0,,2014 CM1 1624 2100001,384.84,384.84,2014.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,REPOSICIO FORMIGO,2.20150011543e+11,1/21936,42221.0,42286.0,F/2015/4797,,,,,,
1,2,2.20151000468e+11,R,42059.0,22014002957.0,,2014 CM1 1624 2100001,176.66,176.66,2014.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,ARENA I CIMENT CAMI DEN GUIXO,2.20150011545e+11,14850.0,42231.0,42286.0,F/2015/4798,,,,,,
1,2,2.20151000469e+11,R,42059.0,22014002958.0,,2014 CM1 1624 2100001,63.3,63.3,2014.0,CM1,1624.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,REPOSICIO FORMIGO,2.20150011547e+11,F15/0001562,42231.0,42286.0,F/2015/4799,,,,,,
1,2,2.20150002629e+11,R,42090.0,22015000853.0,,2015 CM1 1710 2100001,60.65,60.65,2015.0,CM1,1710.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,SAQUES TERRA CRIBADA,2.20150011553e+11,R15 899,42247.0,42286.0,F/2015/4815,,,,,,
1,2,2.20150007688e+11,R,42184.0,22015001685.0,,2015 CM1 1710 2100001,26.17,26.17,2015.0,CM1,1710.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MESCLA FORMIGO ES FREGINAL,2.20150011569e+11,1/22029,42240.0,42286.0,F/2015/4862,,,,,,
1,2,2.20150013583e+11,R,42292.0,22015002229.0,,2015 CM1 1710 2100001,17.06,17.06,2015.0,CM1,1710.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,TERRA CRIBADA PÇA SANT ROC,2.20150011591e+11,FCR 3898,42231.0,42286.0,F/2015/4889,,,,,,
1,2,2.20150013641e+11,R,42292.0,22015002163.0,,2015 CM1 1710 2100001,242.58,242.58,2015.0,CM1,1710.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,SACS TERRA,2.20150011593e+11,FCR 3583,42216.0,42286.0,F/2015/4890,,,,,,
1,2,2.2015001455e+11,R,42312.0,22015002501.0,,2015 CM1 1710 2100001,40.95,40.95,2015.0,CM1,1710.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MATERIAL JARDINERIA CLAUSTRE,2.2015001289e+11,FCR 4160,42247.0,42300.0,F/2015/5349,,,,,,
1,2,2.20150017253e+11,R,42356.0,22015002839.0,,2015 CM1 1710 2100001,15.34,15.34,2015.0,CM1,1710.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,TERRA CRIBADA COS DE GRACIA,2.20150013524e+11,MULTIFAC,42249.0,42304.0,Multifac,,,,,,
1,2,2.20151000238e+11,R,42058.0,22014002701.0,,2014 CM1 1710 2100001,207.71,207.71,2014.0,CM1,1710.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,JARDINERAS,2.20150013811e+11,R15 964,42262.0,42312.0,F/2015/5519,,,,,,
1,2,2.2015100024e+11,R,42058.0,22014002703.0,,2014 CM1 1710 2100001,85.31,85.31,2014.0,CM1,1710.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,TERRA PER PALMERES SANTIAGO,2.20150014752e+11,1/22254,42282.0,42334.0,F/2015/5736,,,,,,
1,2,2.20151000467e+11,R,42059.0,22014002956.0,,2014 CM1 1710 2100001,151.61,151.61,2014.0,CM1,1710.0,2100001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,TERRA PER JARDINERES,2.2015001516e+11,15485.0,42292.0,42334.0,F/2015/5758,,,,,,
3,2,2.20150005493e+11,R,42145.0,22015000201.0,,2015 SP2 3210 2120001,464.77,464.77,2015.0,SP2,3210.0,2120001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MATERIAL MILLORES PATI Mª LLUISA SERRA,2.20150015162e+11,1/22335,42297.0,42334.0,F/2015/5776,,,,,,
3,2,2.20150005494e+11,R,42145.0,22015000201.0,,2015 SP2 3210 2120001,91.17,91.17,2015.0,SP2,3210.0,2120001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MATERIAL MILLORES ESCOLETA SANT CLIMENT,2.20150015164e+11,FCR 5000,42292.0,42334.0,F/2015/5782,,,,,,
3,2,2.20150007689e+11,R,42184.0,22015000201.0,,2015 SP2 3210 2120001,31.85,31.85,2015.0,SP2,3210.0,2120001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MATERIAL MANTENIMENT MATEU FONTIROIG,2.20150015176e+11,184.0,42277.0,42334.0,F/2015/5970,,,,,,
3,2,2.2015000769e+11,R,42184.0,22015000201.0,,2015 SP2 3210 2120001,170.43,170.43,2015.0,SP2,3210.0,2120001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,TERRA PER PASTERETES SA GRADUADA,2.20150015511e+11,M104933,42306.0,42341.0,F/2015/6150,,,,,,
3,2,2.20150008416e+11,R,42199.0,22015000201.0,,2015 SP2 3210 2120001,121.3,121.3,2015.0,SP2,3210.0,2120001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,TERRA PER EI FORT DE L'EAU,2.20150016119e+11,FCR 5257,42308.0,42348.0,F/2015/6197,,,,,,
3,2,2.20150009381e+11,R,42226.0,22015000201.0,,2015 SP2 3210 2120001,3.69,3.69,2015.0,SP2,3210.0,2120001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MATERIAL DIVERS MILLORES TALLER EDUCACIO,2.20150016123e+11,224.0,42307.0,42348.0,F/2015/6204,,,,,,
3,2,2.20150016936e+11,R,42348.0,22015000201.0,,2015 SP2 3210 2120001,150.89,150.89,2015.0,SP2,3210.0,2120001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MATERIAL REPOSICIO ESCOLA TRAMUNTANA,2.20150016145e+11,FCR 5539,42323.0,42348.0,F/2015/6328,,,,,,
3,2,2.20150016954e+11,R,42348.0,22015000201.0,,2015 SP2 3210 2120001,54.76,54.76,2015.0,SP2,3210.0,2120001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,TERRA PER ARBRES MARE DE DEU DE GRACIA,2.20140017314e+11,12585.0,42004.0,42060.0,F/2014/4241,,,,,,
3,2,2.20150008233e+11,R,42194.0,22015001837.0,,2015 SP3 3400 2130001,942.78,942.78,2015.0,SP3,3400.0,2130001.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,TERRA PER EXTERIORS POLIESPORTIU,2.20150001189e+11,,,42074.0,,,,,,,
2,2,2.2015000227e+11,R,42086.0,22015000385.0,,2015 SP1 2310 2269901,9.67,9.67,2015.0,SP1,2310.0,2269901.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,CIMENT PER SANT JOSEP 45,2.20150000862e+11,101860.0,42004.0,42086.0,F/2015/70,,,,,,
3,2,2.2015000226e+11,R,42086.0,22015000369.0,,2015 SP2 3380 2269901,38.67,38.67,2015.0,SP2,3380.0,2269901.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,ARENA FESTES SANT ANTONI SANT CLIMENT,2.20150000878e+11,70-6318,42027.0,42086.0,F/2015/166,,,,,,
3,2,2.20150002593e+11,R,42090.0,22015000369.0,,2015 SP2 3380 2269901,55.6,55.6,2015.0,SP2,3380.0,2269901.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,ARENA FESTES CAMESTORTES,2.2015000088e+11,70-6305,42023.0,42086.0,F/2015/167,,,,,,
3,2,2.20150011889e+11,R,42271.0,22015000369.0,,2015 SP2 3380 2269901,60.33,60.33,2015.0,SP2,3380.0,2269901.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,ARENA PER SANT JOAN,2.20150000882e+11,70-6304,42023.0,42086.0,F/2015/168,,,,,,
3,2,2.20150013214e+11,R,42286.0,22015000369.0,,2015 SP2 3380 2269901,113.56,113.56,2015.0,SP2,3380.0,2269901.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,ARENA PER SANT JOAN,2.20150000884e+11,70-6229,42017.0,42086.0,F/2015/169,,,,,,
3,2,2.20150013248e+11,R,42286.0,22015000369.0,,2015 SP2 3380 2269901,1639.55,1639.55,2015.0,SP2,3380.0,2269901.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,PREPARACIO ARENA FESTES GRACIA,2.20150000922e+11,A32362,42035.0,42086.0,F/2015/348,,,,,,
3,2,2.20150014624e+11,R,42312.0,22015000369.0,,2015 SP2 3380 2269901,975.32,975.32,2015.0,SP2,3380.0,2269901.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,ARENA FESTES,2.2015000137e+11,6296.0,42023.0,42086.0,F/2015/452,,,,,,
3,2,2.20150014625e+11,R,42312.0,22015000369.0,,2015 SP2 3380 2269901,743.47,743.47,2015.0,SP2,3380.0,2269901.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,ARENA FESTES,2.20150001478e+11,70-6420,42046.0,42086.0,F/2015/524,,,,,,
3,2,2.20150014626e+11,R,42312.0,22015000369.0,,2015 SP2 3380 2269901,818.15,818.15,2015.0,SP2,3380.0,2269901.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,ARENA FESTES,2.2015000148e+11,70-6497,42053.0,42086.0,F/2015/525,,,,,,
3,2,2.20150014627e+11,R,42312.0,22015000369.0,,2015 SP2 3380 2269901,1921.66,1921.66,2015.0,SP2,3380.0,2269901.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,ARENA FESTES,2.20150001482e+11,70-6419,42046.0,42086.0,F/2015/526,,,,,,
3,2,2.20150014628e+11,R,42312.0,22015000369.0,,2015 SP2 3380 2269901,713.38,713.38,2015.0,SP2,3380.0,2269901.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,ARENA FESTES,2.20150001865e+11,A32591,42063.0,42090.0,F/2015/700,,,,,,
3,2,2.20151000172e+11,R,42058.0,22014002651.0,,2014 SP2 3380 2269901,147.06,147.06,2014.0,SP2,3380.0,2269901.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,GRAVA PER BETLEM,2.20150001768e+11,102531.0,42050.0,42090.0,F/2015/559,,,,,,
1,6,2.20150006004e+11,R,42152.0,22015000246.0,2015 2 INV05 1 1,2015 CM1 1721 6190212,409.61,409.61,2015.0,CM1,1721.0,6190212.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,FORMIGO ZONA VERDA FRANCESC FEMENIES,2.20150001824e+11,F15/0000180,42050.0,42090.0,F/2015/649,,,,,,
1,6,2.20150007599e+11,R,42184.0,22015000246.0,2015 2 INV05 1 1,2015 CM1 1721 6190212,1579.75,1579.75,2015.0,CM1,1721.0,6190212.0,B07629405,DESPLAZAMIENTOS Y PORTES DE MENORCA SL,MATERIAL ZONA VERDA FRANCESC FEMENIES,2.20150002876e+11,70-6513,42062.0,42121.0,F/2015/1051,,,,,,
1,2,2.2015000739e+11,R,42184.0,22015001410.0,,2015 SG5 1300 2120001,82.91,82.91,2015.0,SG5,1300.0,2120001.0,A07004864,DIELECTRO BALEAR SA,MATERIAL ELECTRIC POLICIA,2.20150002878e+11,70-6508,42060.0,42121.0,F/2015/1052,,,,,,
1,2,2.20150002306e+11,R,42086.0,22015000659.0,,2015 CM1 1652 2120001,26.87,26.87,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,MATERIAL ENLLUMENAT PUBLIC I CULTURA,2.2015000288e+11,70-6625,42077.0,42121.0,F/2015/1053,,,,,,
1,2,2.20150002328e+11,R,42086.0,22015000711.0,,2015 CM1 1652 2120001,61.71,61.71,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,REPOSICIO FLUORESCENTS,2.20150002882e+11,70-6626,42079.0,42121.0,F/2015/1054,,,,,,
1,2,2.20150002329e+11,R,42086.0,22015000712.0,,2015 CM1 1652 2120001,135.58,135.58,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,MATERIAL PEIXATERIA,2.20150002884e+11,70-6627,42079.0,42121.0,F/2015/1055,,,,,,
1,2,2.2015000233e+11,R,42086.0,22015000713.0,,2015 CM1 1652 2120001,4.86,4.86,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,MATERIAL ELECTRIC PEIXATERIA,2.20150003276e+11,fv1/0000100,42078.0,42121.0,F/2015/1161,,,,,,
1,2,2.20150002331e+11,R,42086.0,22015000714.0,,2015 CM1 1652 2120001,5.36,5.36,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,MATERIAL EDIFICI AJUNTAMENT,2.20150005415e+11,37393.0,42124.0,42184.0,F/2015/2136,,,,,,
1,2,2.20150002333e+11,R,42086.0,22015000716.0,,2015 CM1 1652 2120001,10.66,10.66,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,MATERIAL ELECTRIC PEIXATERIA,2.2015000629e+11,70-6792,42109.0,42184.0,F/2015/1884,,,,,,
1,2,2.20150002667e+11,R,42090.0,22015000891.0,,2015 CM1 1652 2120001,22.99,22.99,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,REPOSICIO FLUORESCENTS,2.20150006292e+11,70-6809,42116.0,42184.0,F/2015/1885,,,,,,
1,2,2.20150002668e+11,R,42090.0,22015000892.0,,2015 CM1 1652 2120001,35.09,35.09,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,REPOSICIO FLUORESCENTS,2.20150006294e+11,70-6755,42109.0,42184.0,F/2015/1886,,,,,,
1,2,2.20150002669e+11,R,42090.0,22015000893.0,,2015 CM1 1652 2120001,268.86,268.86,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,REPOSICIO FLUORESCENTS,2.20150006694e+11,70-7031,42150.0,42192.0,F/2015/2721,,,,,,
1,2,2.20150002699e+11,R,42090.0,22015000824.0,,2015 CM1 1652 2120001,43.0,43.0,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,FLUORESCENT,2.2015000674e+11,2015/614,42150.0,42192.0,F/2015/2936,,,,,,
1,2,2.20150002704e+11,R,42090.0,22015000829.0,,2015 CM1 1652 2120001,268.86,268.86,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,FLUORESCENT,2.20150006838e+11,70-7008,42139.0,42192.0,F/2015/2432,,,,,,
1,2,2.20150002706e+11,R,42090.0,22015000831.0,,2015 CM1 1652 2120001,22.93,22.93,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,FACTURA MATERIAL ENLLUMENAT I ABONAMENT 400967,2.20150010076e+11,,,42247.0,,,,,,,
1,2,2.20150007641e+11,R,42184.0,22015001621.0,,2015 CM1 1652 2120001,65.69,65.69,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,CONTACTOR AAVV ANDREA DORIA,2.20150010074e+11,,,42247.0,,,,,,,
1,2,2.20150007642e+11,R,42184.0,22015001622.0,,2015 CM1 1652 2120001,284.6,284.6,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,MATERIAL ELECTRIC LOCAL VIVES LLULL 148,2.20150012706e+11,7371.0,42157.0,42292.0,F/2015/3317,,,,,,
1,2,2.20150007643e+11,R,42184.0,22015001623.0,,2015 CM1 1652 2120001,9.4,9.4,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,MATERIAL ELECTRIC LOCAL VIVES LLULL 148,2.20150012713e+11,FCR 2733,42170.0,42292.0,F/2015/3363,,,,,,
1,2,2.20150007644e+11,R,42184.0,22015001624.0,,2015 CM1 1652 2120001,43.0,43.0,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,MATERIAL ELECTRIC LOCAL VIVES LLULL 148,2.20150012735e+11,104894.0,42185.0,42292.0,F/2015/3776,,,,,,
1,2,2.20150007646e+11,R,42184.0,22015001626.0,,2015 CM1 1652 2120001,445.67,445.67,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,MATERIAL DIVERS CAMP SPORTING,2.20150012746e+11,A35747,42185.0,42292.0,F/2015/3822,,,,,,
1,2,2.20150007647e+11,R,42184.0,22015001627.0,,2015 CM1 1652 2120001,589.27,589.27,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,MATERIAL DIVERS CAMP SPORTING,2.20150012658e+11,7242.0,42144.0,42292.0,F/2015/2981,,,,,,
1,2,2.20150009439e+11,R,42226.0,22015001980.0,,2015 CM1 1652 2120001,4.11,4.11,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,FOCUS FORMACIO,2.20150013068e+11,38229.0,42216.0,42312.0,F/2015/4227,,,,,,
1,2,2.20150013646e+11,R,42292.0,22015002168.0,,2015 CM1 1652 2120001,41.95,41.95,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,MATERIAL ELECTRIC LOCAL VIVES LLULL,2.20150014126e+11,F15/0000678,42124.0,42327.0,F/2015/2165,,,,,,
1,2,2.20150013649e+11,R,42292.0,22015002171.0,,2015 CM1 1652 2120001,95.23,95.23,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,MATERIAL ELECTRIC REPOSICIO TALLER,2.20150014158e+11,38632.0,42277.0,42327.0,F/2015/5506,,,,,,
1,2,2.20150013655e+11,R,42292.0,22015002177.0,,2015 CM1 1652 2120001,164.44,164.44,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,REPOSICIO PEIXATERIA,2.2015001417e+11,A37806,42277.0,42327.0,F/2015/5529,,,,,,
1,2,2.20150013661e+11,R,42292.0,22015002183.0,,2015 CM1 1652 2120001,41.48,41.48,2015.0,CM1,1652.0,2120001.0,A07004864,DIELECTRO BALEAR SA,MATERIAL ELECTRIC REPARACIONS DESPATX URBANISME I POLICIA,2.2015001418e+11,70-8114,42279.0,42327.0,F/2015/5543,,,,,,
