#AREA,CAP,N. Operació,Fase,Data,Referència,Projecte,Aplicació,Import,Saldo,Exercici,Orgànica,Programa,Econòmica,Nom terc.,Text lliure,
1,2,2.20130002321e+11,R,41375.0,22013000966.0,,2013 SG5 1300 2269901,414.48,414.48,2013.0,SG5,1300.0,2269901.0,DISTRIBUCIONES GOÑALONS SL,AIGUA PER PROTECCIO CIVIL,
1,2,2.20130010892e+11,R,41577.0,22013002337.0,,2013 SG5 1300 2269901,788.7,788.7,2013.0,SG5,1300.0,2269901.0,DISTRIBUCIONES GOÑALONS SL,AIGUA PER FESTES LLUCMAÇANES I AIGUA I VARIS PER PROTECCIO CIVIL,
1,2,2.20131000089e+11,R,41302.0,22012002806.0,,2012 CM1 1695 2269901,193.47,193.47,2012.0,CM1,1695.0,2269901.0,DISTRIBUCIONES GOÑALONS SL,REPOSICIO AIGUA QUARTER SANTIAGO,
1,2,2.20131000124e+11,R,41302.0,22012003225.0,,2012 CM1 1695 2269901,151.16,151.16,2012.0,CM1,1695.0,2269901.0,DISTRIBUCIONES GOÑALONS SL,REPOSICIO AIGUA SANTIAGO,
1,2,2.20131000338e+11,R,41303.0,22012002060.0,,2012 CM1 1695 2269901,145.77,145.77,2012.0,CM1,1695.0,2269901.0,DISTRIBUCIONES GOÑALONS SL,REPOSICIO AIGUA BRIGADA,
3,2,2.20130010077e+11,R,41561.0,22013000475.0,,2013 SP1 3130 2269901,64.77,64.77,2013.0,SP1,3130.0,2269901.0,DISTRIBUCIONES GOÑALONS SL,AIGUA FESTES SANT CLIMENT,
3,2,2.20130010892e+11,R,41577.0,22013000475.0,,2013 SP1 3130 2269901,63.8,63.8,2013.0,SP1,3130.0,2269901.0,DISTRIBUCIONES GOÑALONS SL,AIGUA PER FESTES LLUCMAÇANES I AIGUA I VARIS PER PROTECCIO CIVIL,
3,2,2.20130011169e+11,R,41586.0,22013000475.0,,2013 SP1 3130 2269901,116.57,116.57,2013.0,SP1,3130.0,2269901.0,DISTRIBUCIONES GOÑALONS SL,AIGUA PER CREU ROJA I BEGUDES PER CONVIDADES,
3,2,2.20130011176e+11,R,41586.0,22013002379.0,,2013 SP3 3400 2269901,78.46,78.46,2013.0,SP3,3400.0,2269901.0,DISTRIBUCIONES GOÑALONS SL,AIGUA PER POLIESPORTIU FESTES I BEGUDES ALCALDIA CONVIDATS FESTES I DESCOMPTE ABONAMENT DE DATA 13/09/2013 FV1/0007961,
9,2,2.20130004281e+11,R,41394.0,22013000315.0,,2013 SG1 9120 2269901,129.53,129.53,2013.0,SG1,9120.0,2269901.0,DISTRIBUCIONES GOÑALONS SL,AIGUA PER REUNIONS,
9,2,2.20130005968e+11,R,41437.0,22013000535.0,,2013 SG1 9120 2269901,129.53,129.53,2013.0,SG1,9120.0,2269901.0,DISTRIBUCIONES GOÑALONS SL,CAIXES AIGUA PER ACTES PROTOCOL,
9,2,2.20130007197e+11,R,41472.0,22013001479.0,,2013 SG1 9120 2269901,129.53,129.53,2013.0,SG1,9120.0,2269901.0,DISTRIBUCIONES GOÑALONS SL,AIGUA ALCALDIA,
9,2,2.20130011169e+11,R,41586.0,22013002472.0,,2013 SG1 9120 2269901,130.92,130.92,2013.0,SG1,9120.0,2269901.0,DISTRIBUCIONES GOÑALONS SL,AIGUA PER CREU ROJA I BEGUDES PER CONVIDADES,
9,2,2.20130011176e+11,R,41586.0,22013002472.0,,2013 SG1 9120 2269901,231.97,231.97,2013.0,SG1,9120.0,2269901.0,DISTRIBUCIONES GOÑALONS SL,AIGUA PER POLIESPORTIU FESTES I BEGUDES ALCALDIA CONVIDATS FESTES I DESCOMPTE ABONAMENT DE DATA 13/09/2013 FV1/0007961,
2,2,2.20130007181e+11,R,41472.0,22013000385.0,,2013 SP1 2304 2269901,27.19,27.19,2013.0,SP1,2304.0,2269901.0,DISTRIBUIDORA MENORQUINA SL,MATERIAL BARRI ACTIU ANDREA DORIA,
9,2,2.20130001035e+11,R,41333.0,22013000609.0,,2013 SG4 9311 2020001,2240.99,2240.99,2013.0,SG4,9311.0,2020001.0,DOMINGUEZ PALOMERO ACISCLO,LLOGUER SANT ROC 16 GENER,
9,2,2.20130001036e+11,R,41333.0,22013000610.0,,2013 SG4 9311 2020001,2240.99,2240.99,2013.0,SG4,9311.0,2020001.0,DOMINGUEZ PALOMERO ACISCLO,LLOGUER SANT ROC 16 FEBRER,
9,2,2.20130002026e+11,R,41359.0,22013000006.0,,2013 SG4 9311 2020001,2240.99,2240.99,2013.0,SG4,9311.0,2020001.0,DOMINGUEZ PALOMERO ACISCLO,LLOGUER SANT ROC 16 MARÇ,
9,2,2.20130004583e+11,R,41397.0,22013000006.0,,2013 SG4 9311 2020001,2240.99,2240.99,2013.0,SG4,9311.0,2020001.0,DOMINGUEZ PALOMERO ACISCLO,ARRENDAMENT DEL LOCAL UBICAT AL CARRER SANT ROC 16 PER A L'ÀREA ECONÒMICA ABRIL,
9,2,2.20130005693e+11,R,41424.0,22013000006.0,,2013 SG4 9311 2020001,2240.99,2240.99,2013.0,SG4,9311.0,2020001.0,DOMINGUEZ PALOMERO ACISCLO,LLOGUER SANT ROC 16 MAIG,
9,2,2.20130006694e+11,R,41452.0,22013000006.0,,2013 SG4 9311 2020001,2240.99,2240.99,2013.0,SG4,9311.0,2020001.0,DOMINGUEZ PALOMERO ACISCLO,ARRENDAMENT DEL LOCAL UBICAT AL CARRER SANT ROC 16 PER A L'ÀREA ECONÒMICA JUNY,
1,2,2.20130000157e+11,R,41303.0,22013000284.0,,2013 SG5 1300 2270301,28190.86,28190.86,2013.0,SG5,1300.0,2270301.0,DORNIER SA,"RECAPTACIÓ SISTEMA AREA, MES DE NOVEMBRE 2012",
1,2,2.20130000542e+11,R,41317.0,22013000541.0,,2013 SG5 1300 2270301,32425.72,32425.72,2013.0,SG5,1300.0,2270301.0,DORNIER SA,GESTIN SISTEMA AREA - MES DE DESEMBRE 2012,
1,2,2.20130001434e+11,R,41348.0,22013000896.0,,2013 SG5 1300 2270301,26390.37,26390.37,2013.0,SG5,1300.0,2270301.0,DORNIER SA,RECAPTACIÓ SISTEMA AREA MES DE GENER DE 2013,
1,2,2.20130002185e+11,R,41375.0,22013000996.0,,2013 SG5 1300 2270301,25484.75,25484.75,2013.0,SG5,1300.0,2270301.0,DORNIER SA,RECAPTACIÓ SISTEMA ÀREA MES DE FEBRER DE 2013,
1,2,2.20130004065e+11,R,41393.0,22013001205.0,,2013 SG5 1300 2270301,25053.88,25053.88,2013.0,SG5,1300.0,2270301.0,DORNIER SA,RECAPTACIÓ SISTEMA ÀREA MES DE MARÇ DE 2013,
1,2,2.20130005407e+11,R,41422.0,22013001339.0,,2013 SG5 1300 2270301,26118.68,26118.68,2013.0,SG5,1300.0,2270301.0,DORNIER SA,RECAPTACIÓ SISTEMA ÀREA MES D'ABRIL DE 2013,
1,2,2.20130006659e+11,R,41453.0,22013001474.0,,2013 SG5 1300 2270301,13097.65,13097.65,2013.0,SG5,1300.0,2270301.0,DORNIER SA,RECAPTACIÓ SISTEMA ÀREA MES DE MAIG DE 2013,
1,2,2.20130009142e+11,R,41474.0,22013002121.0,,2013 SG5 1300 2270301,97895.95,97895.95,2013.0,SG5,1300.0,2270301.0,DORNIER SA,COMPLEMENTÀRIA SISTEMA ÀREA DES DE NOVEMBRE DE 2012 A MAIG DE 2013,
1,2,2.20130009145e+11,R,41537.0,22013002122.0,,2013 SG5 1300 2270301,55302.51,55302.51,2013.0,SG5,1300.0,2270301.0,DORNIER SA,RECAPTACIÓ SISTEMA ÀREA MES DE JUNY DE 2013,
1,2,2.20130009148e+11,R,41537.0,22013002123.0,,2013 SG5 1300 2270301,77703.31,77703.31,2013.0,SG5,1300.0,2270301.0,DORNIER SA,RECAPTACIÓ SISTEMA ÀREA MES DE JULIOL DE 2013,
1,2,2.20130009792e+11,R,41550.0,22013002272.0,,2013 SG5 1300 2270301,64035.01,64035.01,2013.0,SG5,1300.0,2270301.0,DORNIER SA,RECAPTACIÓ SISTEMA ÀREA MES D'AGOST DE 2013,
1,2,2.2013001106e+11,R,41584.0,22013002549.0,,2013 SG5 1300 2270301,63567.31,63567.31,2013.0,SG5,1300.0,2270301.0,DORNIER SA,RECAPTACIÓ SISTEMA ÀREA MES DE SETEMBRE DE 2013,
1,2,2.20130012342e+11,R,41619.0,22013002878.0,,2013 SG5 1300 2270301,40326.7,40326.7,2013.0,SG5,1300.0,2270301.0,DORNIER SA,RECPATACIÓ SISTEMA ÀREA MES D'OCTUBRE DE 2013,
9,6,2.20130004313e+11,R,41394.0,22012002993.0,,2013 SG4 9311 6250111,6396.78,6396.78,2013.0,SG4,9311.0,6250111.0,DOUBLET IBERICA SA,100 TAULES DURALIGHT,
9,2,2.20130006099e+11,R,41437.0,22013001328.0,,2013 SG2 9205 2269901,136.66,136.66,2013.0,SG2,9205.0,2269901.0,EDICIONES FRANCIS LEFEBVRE,MEMENTO SOCIAL 2013,
3,2,2.20130004221e+11,R,41394.0,22012003646.0,,2013 SP2 3344 2269901,1000.0,1000.0,2013.0,SP2,3344.0,2269901.0,EDICIONS LLEVANT SC,114 LLIBRES EL CRAC DE 1911,
3,2,2.20130004169e+11,R,41394.0,22013000689.0,,2013 SP2 3344 2270601,300.0,300.0,2013.0,SP2,3344.0,2270601.0,EDICIONS LLEVANT SC,38 LLIBRES LES TRADICIONS DE SETMANA SANTA A MAO 1800-2012,
9,2,2.20130001536e+11,R,41351.0,22013000603.0,,2013 SG3 9202 2200101,424.43,424.43,2013.0,SG3,9202.0,2200101.0,EDITORIAL ARANZADI SA,SUSCRIPCIO 2013 REVISTA + CD ADMINISTRACION PRACTICA,
9,2,2.20130011388e+11,R,41591.0,22013002546.0,,2013 SG1 9120 2200101,105.86,105.86,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,TALONARIS DONACIO VEHICLES I CARTELLS MARIE CLAIR ALAIN DIA DEL LLIBRE,
9,2,2.20130011389e+11,R,41591.0,22013002546.0,,2013 SG1 9120 2200101,146.81,146.81,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,SUSCRIPCIO 4 EXEMPLARS JUNY AJUNTAMENT,
9,2,2.2013001139e+11,R,41591.0,22013002546.0,,2013 SG1 9120 2200101,146.81,146.81,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,SUSCRIPCIO JULIOL,
9,2,2.20130011391e+11,R,41591.0,22013002546.0,,2013 SG1 9120 2200101,36.7,36.7,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,SUSCRIPCIO JULIOL POLIESPORITU,
9,2,2.20130011392e+11,R,41591.0,22013002546.0,,2013 SG1 9120 2200101,36.7,36.7,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,SUSCRIPCIO FORMACIO JULIOL,
9,2,2.20130011393e+11,R,41591.0,22013002546.0,,2013 SG1 9120 2200101,146.81,146.81,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,SUSCRIPCIO AGOST AJUNTAMENT,
9,2,2.20130011394e+11,R,41591.0,22013002546.0,,2013 SG1 9120 2200101,36.7,36.7,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,SUSCRIPCIO POLIESPORTIU AGOST,
9,2,2.20130011395e+11,R,41591.0,22013002546.0,,2013 SG1 9120 2200101,36.7,36.7,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,SUSCRIPCIO POLIESPORTIU SETEMBRE,
9,2,2.20130011396e+11,R,41591.0,22013002546.0,,2013 SG1 9120 2200101,36.7,36.7,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,SUSCRIPCIO AREA SOCIAL SETEMBRE,
9,2,2.20130011397e+11,R,41591.0,22013002546.0,,2013 SG1 9120 2200101,146.81,146.81,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,SUSCRIPCIO AJUNTAMENT SETEMBRE,
9,2,2.20130011398e+11,R,41591.0,22013002546.0,,2013 SG1 9120 2200101,1191.18,1191.18,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,MATERIAL PROTOCOL ALCALDIA,
9,2,2.20130011399e+11,R,41591.0,22013002546.0,,2013 SG1 9120 2200101,197.92,197.92,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,250 TARGETES SIMON GORNES I 250 TARGETAS ALEJANDRO SANZ,
9,2,2.20130013083e+11,R,41626.0,22013002546.0,,2013 SG1 9120 2200101,146.8,146.8,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,"SUSCRIPCIO ARXIU, ALCALDIA, POLICIA, TINENT BATLE OCTUBRE",
9,2,2.20130013084e+11,R,41626.0,22013002546.0,,2013 SG1 9120 2200101,36.7,36.7,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,SUSCRIPCIO OCTUBRE POLIESPORTIU,
9,2,2.20130013085e+11,R,41626.0,22013002546.0,,2013 SG1 9120 2200101,36.7,36.7,2013.0,SG1,9120.0,2200101.0,EDITORIAL MENORCA SA,SUSCRIPCIO OCTUBRE AREA SOCIAL,
3,2,2.20130004375e+11,R,41394.0,22012003873.0,,2013 SP2 3323 2260201,302.5,302.5,2013.0,SP2,3323.0,2260201.0,EDITORIAL MENORCA SA,DIARI MENORCA 2012 EN PDF,
3,2,2.20130006627e+11,R,41452.0,22013000684.0,,2013 SP2 3344 2260201,196.29,196.29,2013.0,SP2,3344.0,2260201.0,EDITORIAL MENORCA SA,FLYERS FESTA DEL LLIBRE,
3,2,2.20130007106e+11,R,41472.0,22013000684.0,,2013 SP2 3344 2260201,1499.86,1499.86,2013.0,SP2,3344.0,2260201.0,EDITORIAL MENORCA SA,PUBLICITAT MAO + FLORS,
3,2,2.20130007108e+11,R,41472.0,22013000684.0,,2013 SP2 3344 2260201,240.41,240.41,2013.0,SP2,3344.0,2260201.0,EDITORIAL MENORCA SA,CARTELL MAO + FLORS,
9,2,2.20130005995e+11,R,41437.0,22013000531.0,,2013 SG1 9270 2260201,321.65,321.65,2013.0,SG1,9270.0,2260201.0,EDITORIAL MENORCA SA,2000 TARGETES AJUNTAMENTÇ,
9,2,2.20130005996e+11,R,41437.0,22013000531.0,,2013 SG1 9270 2260201,669.13,669.13,2013.0,SG1,9270.0,2260201.0,EDITORIAL MENORCA SA,1500 CARPETES AJUNTAMENT PER ACTES I JORNADES COMERCIALS,
1,2,2.20130004205e+11,R,41394.0,22013000418.0,,2013 SG5 1300 2269901,127.43,127.43,2013.0,SG5,1300.0,2269901.0,EDITORIAL MENORCA SA,FELICITACIO POLICIA,
1,2,2.20130011388e+11,R,41591.0,22013002547.0,,2013 SG5 1300 2269901,38.86,38.86,2013.0,SG5,1300.0,2269901.0,EDITORIAL MENORCA SA,TALONARIS DONACIO VEHICLES I CARTELLS MARIE CLAIR ALAIN DIA DEL LLIBRE,
3,2,2.20130004316e+11,R,41394.0,22012003765.0,,2013 SP2 3344 2269901,6050.0,6050.0,2013.0,SP2,3344.0,2269901.0,EDITORIAL MENORCA SA,COL·LABORACIO CONCERT LA OREJA DE VAN GOGH,
3,2,2.20130009073e+11,R,41529.0,22013000834.0,,2013 SP2 3380 2269901,653.4,653.4,2013.0,SP2,3380.0,2269901.0,EDITORIAL MENORCA SA,PROGRAMA FESTES LLUCMAÇANES 2013,
3,2,2.20130010044e+11,R,41561.0,22013000834.0,,2013 SP2 3380 2269901,98.76,98.76,2013.0,SP2,3380.0,2269901.0,EDITORIAL MENORCA SA,CANÇONER VA GROS A GRACIA,
4,2,2.20130005996e+11,R,41437.0,22013000471.0,,2013 SG6 4301 2269901,334.54,334.54,2013.0,SG6,4301.0,2269901.0,EDITORIAL MENORCA SA,1500 CARPETES AJUNTAMENT PER ACTES I JORNADES COMERCIALS,
9,2,2.20130001963e+11,R,41359.0,22013000535.0,,2013 SG1 9120 2269901,471.27,471.27,2013.0,SG1,9120.0,2269901.0,EDITORIAL MENORCA SA,ESQUELA CARLOS FABREGUE MELSION,
9,2,2.20130004394e+11,R,41394.0,22013000287.0,,2013 SG1 9120 2269901,118.83,118.83,2013.0,SG1,9120.0,2269901.0,EDITORIAL MENORCA SA,500 SOBRES FELICITACIONS NADAL,
9,2,2.20130005967e+11,R,41437.0,22013000535.0,,2013 SG1 9120 2269901,150.1,150.1,2013.0,SG1,9120.0,2269901.0,EDITORIAL MENORCA SA,ESQUELA TIRSO PONS,
9,2,2.20130001987e+11,R,41359.0,22013000532.0,,2013 SG1 9270 2269901,146.81,146.81,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO GENER 4 EXEMPLARS,
9,2,2.20130001988e+11,R,41359.0,22013000532.0,,2013 SG1 9270 2269901,36.7,36.7,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO GENER FORMACIO,
9,2,2.20130001989e+11,R,41359.0,22013000532.0,,2013 SG1 9270 2269901,36.7,36.7,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO GENER POLIESPORTIU,
9,2,2.20130001994e+11,R,41359.0,22013000532.0,,2013 SG1 9270 2269901,36.7,36.7,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO POLIESPORTIU FEBRER,
9,2,2.20130001995e+11,R,41359.0,22013000532.0,,2013 SG1 9270 2269901,36.7,36.7,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO FORMACIO FEBRER,
9,2,2.20130001996e+11,R,41359.0,22013000532.0,,2013 SG1 9270 2269901,146.81,146.81,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO FEBRER AJUNTAMENT,
9,2,2.2013000456e+11,R,41397.0,22013000532.0,,2013 SG1 9270 2269901,34.36,34.36,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO MARÇ POLIESPORTIU,
9,2,2.20130004561e+11,R,41397.0,22013000532.0,,2013 SG1 9270 2269901,34.36,34.36,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO MARÇ AREA FORMACIO,
9,2,2.20130004562e+11,R,41397.0,22013000532.0,,2013 SG1 9270 2269901,137.45,137.45,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO MARÇ AJUNTAMENT,
9,2,2.20130004589e+11,R,41397.0,22013000532.0,,2013 SG1 9270 2269901,146.81,146.81,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO ABRIL AJUNTAMENT,
9,2,2.2013000459e+11,R,41397.0,22013000532.0,,2013 SG1 9270 2269901,36.7,36.7,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO FORMACIO ABRIL,
9,2,2.20130004591e+11,R,41397.0,22013000532.0,,2013 SG1 9270 2269901,36.7,36.7,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO POLIESPORTIU ABRIL,
9,2,2.20130006675e+11,R,41452.0,22013000532.0,,2013 SG1 9270 2269901,36.7,36.7,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO MAIG FORMACIÓ 01/05/2013 AL 31/05/2013,
9,2,2.20130006676e+11,R,41452.0,22013000532.0,,2013 SG1 9270 2269901,36.7,36.7,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO MAIG POLIESPORTIU 01/05/2013 AL 31/05/2013,
9,2,2.20130006677e+11,R,41452.0,22013000532.0,,2013 SG1 9270 2269901,146.81,146.81,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO MAIG AJUNTAMENT (4 EXEMPLARS) 01/05/2013 AL 31/05/2013,
9,2,2.20130007149e+11,R,41472.0,22013000532.0,,2013 SG1 9270 2269901,968.0,968.0,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,ANUNCI A REVISTA BIENVENIDOS,
9,2,2.20130007449e+11,R,41479.0,22013000532.0,,2013 SG1 9270 2269901,36.7,36.7,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO JUNY POLIESPORTIU,
9,2,2.2013000745e+11,R,41479.0,22013000532.0,,2013 SG1 9270 2269901,36.7,36.7,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO FORMACIO JUNY,
9,2,2.20130010963e+11,R,41577.0,22013000532.0,,2013 SG1 9270 2269901,36.7,36.7,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO AGOST AREA SOCIAL,
9,2,2.20130013108e+11,R,41626.0,22013002889.0,,2013 SG1 9270 2269901,146.8,146.8,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,"SUSCRIPCIO NOVEMBRE ALCALDIA, ARXIU, TINENT BATLE, POLICIA",
9,2,2.20130013109e+11,R,41626.0,22013002890.0,,2013 SG1 9270 2269901,36.7,36.7,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO NOVEMBRE POLIESPORTIU,
9,2,2.2013001311e+11,R,41626.0,22013002891.0,,2013 SG1 9270 2269901,36.7,36.7,2013.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO NOVEMBRE AREA SOCIAL,
9,2,2.20131000365e+11,R,41304.0,22012003718.0,,2012 SG1 9270 2269901,36.7,36.7,2012.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO NOVEMBRE POLIESPORTIU,
9,2,2.20131000366e+11,R,41304.0,22012003719.0,,2012 SG1 9270 2269901,36.7,36.7,2012.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUSCRIPCIO AREA SOCIAL NOVEMBRE,
9,2,2.20131000367e+11,R,41304.0,22012003720.0,,2012 SG1 9270 2269901,146.81,146.81,2012.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,"SUSCRIPCIO NOVEMBRE ALCALDIA, ARXIU, TINENT BATLE, POLICIA",
9,2,2.20131000372e+11,R,41304.0,22012003725.0,,2012 SG1 9270 2269901,36.7,36.7,2012.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUBSCRIPCIO DESEMBRE POLIESPORTIU,
9,2,2.20131000373e+11,R,41304.0,22012003726.0,,2012 SG1 9270 2269901,36.7,36.7,2012.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUBSCRIPCIO DESEMBRE AREA SOCIAL SANT JOSEP 45,
9,2,2.20131000374e+11,R,41304.0,22012003727.0,,2012 SG1 9270 2269901,146.81,146.81,2012.0,SG1,9270.0,2269901.0,EDITORIAL MENORCA SA,SUBSCRIPCIO DESEMBRE AJUNTAMENT,
3,2,2.20130007107e+11,R,41472.0,22013000689.0,,2013 SP2 3344 2270601,175.0,175.0,2013.0,SP2,3344.0,2270601.0,EDITORIAL MENORCA SA,25 LLIBRES MENORCA SEGLE XX,
9,2,2.20130011112e+11,R,41583.0,22013000533.0,,2013 SG1 9270 2270601,800.0,800.0,2013.0,SG1,9270.0,2270601.0,EDITORIAL MENORCA SA,PUBLICITAT REVISTES,
1,2,2.20130008919e+11,R,41529.0,22013000732.0,,2013 CM1 1550 2100002,15121.37,15121.37,2013.0,CM1,1550.0,2100002.0,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS 2004 SL",RESTITUCIO CAMI VELL D'ALAIOR,
1,2,2.20130009692e+11,R,41543.0,22013000732.0,,2013 CM1 1550 2100002,3490.97,3490.97,2013.0,CM1,1550.0,2100002.0,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS 2004 SL",ACONDICIONAMENT CAMI D'EGIPTE LEADER 2011,
1,6,2.20130010064e+11,R,41561.0,22013000993.0,,2013 CM3 1690 6190211,6597.15,6597.15,2013.0,CM3,1690.0,6190211.0,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS 2004 SL",OBRES INVERSIO I MILLORA CEMENTERI MUNICIPAL,
1,6,2.20130011115e+11,R,41583.0,22013000863.0,2013 2 TURIS 1 1,2013 CM3 1690 6191911,74481.03,74481.03,2013.0,CM3,1690.0,6191911.0,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS 2004 SL",PROJECTE MILLORES URBANITZACIÓ CALA LLONGA,
1,6,2.20130011932e+11,R,41606.0,22013000863.0,2013 2 TURIS 1 1,2013 CM3 1690 6191911,21803.58,21803.58,2013.0,CM3,1690.0,6191911.0,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS 2004 SL",PROJECTE MILLORES URBANITZACIÓ CALA LLONGA,
1,6,2.2013000892e+11,R,41529.0,22013000734.0,,2013 CM1 1650 6220312,23545.51,23545.51,2013.0,CM1,1650.0,6220312.0,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS 2004 SL",RECUPERACIO CAMI D'ADDAIA,
1,6,2.20130009692e+11,R,41543.0,22013000733.0,,2013 CM3 1690 6230111,4386.13,4386.13,2013.0,CM3,1690.0,6230111.0,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS 2004 SL",ACONDICIONAMENT CAMI D'EGIPTE LEADER 2011,
3,6,2.20130010064e+11,R,41561.0,22013000474.0,,2013 SP1 3130 6260211,4510.43,4510.43,2013.0,SP1,3130.0,6260211.0,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS 2004 SL",OBRES INVERSIO I MILLORA CEMENTERI MUNICIPAL,
1,2,2.20130004345e+11,R,41394.0,22012003018.0,,2013 CM1 1550 2100001,110.33,110.33,2013.0,CM1,1550.0,2100001.0,EINES MENORCA SL,FIL FERRO REPOSICIO FESTES,
1,2,2.20130004452e+11,R,41397.0,22013000491.0,,2013 CM1 1720 2279901,8.99,8.99,2013.0,CM1,1720.0,2279901.0,EINES MENORCA SL,CABLE MOTOCULTOR HORT URBA,
1,2,2.20131000442e+11,R,41313.0,22012001103.0,,2012 CM1 1720 2279901,93.22,93.22,2012.0,CM1,1720.0,2279901.0,EINES MENORCA SL,REPARAR MOTOCULTOR PROJECTE HORT URBÀ CAMÍ DE SANTA MARIA,
3,2,2.20130001559e+11,R,41351.0,22013000701.0,,2013 SP2 3210 2120001,13.18,13.18,2013.0,SP2,3210.0,2120001.0,ELECTROMECANICA MENORQUINA SL,CONDENSADOR MANTENIMENT MARE DE DEU DE GRACIA,
3,2,2.20130013004e+11,R,41626.0,22013000367.0,,2013 SP2 3210 2120001,10.16,10.16,2013.0,SP2,3210.0,2120001.0,ELECTROMECANICA MENORQUINA SL,MATERIAL MANTENIMENT ES PASSARELLS,
1,2,2.20130004251e+11,R,41394.0,22012003245.0,,2013 CM1 1710 2130001,186.9,186.9,2013.0,CM1,1710.0,2130001.0,ELECTROMECANICA MENORQUINA SL,REPARACIO MAQUINA FUSTERIA,
1,2,2.20130008635e+11,R,41521.0,22013001727.0,,2013 CM1 1710 2130001,8.47,8.47,2013.0,CM1,1710.0,2130001.0,ELECTROMECANICA MENORQUINA SL,REPARACIO MAQUINARIA FUSTERIA,
3,2,2.20130000976e+11,R,41332.0,22013000501.0,,2013 SP1 3120 2130001,94.22,94.22,2013.0,SP1,3120.0,2130001.0,ELECTROMECANICA MENORQUINA SL,REVISIO GENER,
3,2,2.20130002254e+11,R,41375.0,22013000816.0,,2013 SP1 3120 2130001,271.0,271.0,2013.0,SP1,3120.0,2130001.0,ELECTROMECANICA MENORQUINA SL,REPARACIO GRUA 3ª PLANTA,
3,2,2.20130002255e+11,R,41375.0,22013000816.0,,2013 SP1 3120 2130001,94.22,94.22,2013.0,SP1,3120.0,2130001.0,ELECTROMECANICA MENORQUINA SL,REVISIO FEBRER,
